TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,BranchCoverage,BranchCoverageBitString
org.jsoup.select.Selector,default,BRANCH,1,BUDGET,45,0.3,2,4,16,57120,1647987284665,0.9444444444444444,111111110111111111
