TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,BranchCoverage,BranchCoverageBitString
org.jsoup.nodes.Node,default,BRANCH,1,BUDGET,100,0.3,2,36,105,144146,1647987011067,0.8728813559322034,1111111111111111111111111111111111111111111000111111111101110111000011111111111111111101000011111111111110111111111111
