TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,BranchCoverage,BranchCoverageBitString
org.jsoup.nodes.FormElement,default,BRANCH,1,BUDGET,55,0.3,2,6,32,70768,1647987242192,0.40625,11111110111110010000000000000000
