TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,BranchCoverage,BranchCoverageBitString
org.jsoup.nodes.Entities,default,BRANCH,1,BUDGET,87,0.3,2,21,50,110569,1647987026617,0.7528089887640449,11110111111111111101110111111111111111001111111110111001111111101000011111101111100000000
