TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,BranchCoverage,BranchCoverageBitString
org.jsoup.parser.CharacterReader,default,BRANCH,1,BUDGET,189,0.3,2,65,203,248751,1647986723992,0.9345794392523364,1111111111111111101111111111111111111111111111111011111111111111111111111011110101010111111110111111111111101111111111101111111111111111111111111111101111111111111111111111111111111110111111111111111111111101111110
