TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,BranchCoverage,BranchCoverageBitString
org.jsoup.select.QueryParser,default,BRANCH,1,BUDGET,141,0.3,2,40,40,175770,1647986723872,0.869281045751634,111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111010010010101000001000000011111111
