TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,BranchCoverage,BranchCoverageBitString
org.jsoup.helper.DataUtil,default,BRANCH,1,BUDGET,103,0.3,2,17,43,136065,1647986912321,0.4895833333333333,111110111101101110000000000101100010001011101101111111110100001111111110001000000010001000100000
